aeg [s]	 asukoht [m]	 kiirus [km/h]	 kiirusepiirang [km/h]
689	328.1763294487195	29.9998241307526	30
690	329.009657896796	29.99986541861237	30
691	329.84298749175747	29.999893043370538	30
692	330.6763178540733	29.999906688995843	30
693	331.5096485954343	29.99991702939805	30
694	332.3429796240287	29.999925164377274	30
695	333.17631087859473	29.99992170869076	30
696	334.0096420371695	29.999917258253774	30
697	334.84297307212097	29.999909333687796	30
698	335.6763038869456	29.999964092073355	30
699	336.50963622283655	30.00001549800788	30
700	337.3429699866701	29.999980813987236	30
701	338.1763027870586	29.999927484736595	30
702	339.0096341060791	29.999873917299396	30
703	339.8429639371152	29.999820232375754	30
704	340.67629227690344	29.999766494178342	30
705	341.50961912396394	29.99971274318141	30
706	342.3429444779412	29.999658988965635	30
707	343.17626833874584	29.999605234087447	30
708	344.0095907063594	29.999551479097672	30
709	344.8429115807788	29.999497724041362	30
710	345.67623096200214	29.999443968989482	30
711	346.5095488500296	29.999466163134755	30
712	347.3428673545611	29.999488378254117	30
713	348.1761864761793	29.99951043390295	30
714	349.0095062104544	29.999532214331275	30
715	349.84282654974135	29.99955377128465	30
716	350.67614748783257	29.999574661835588	30
717	351.5094690062169	29.999594632432597	30
718	352.34279107934	29.999614171803923	30
719	353.1761136952234	29.99963299484683	30
720	354.0094368339692	29.999651220013465	30
721	354.8427604789695	29.999668936745216	30
722	355.6760846161013	29.99968532306074	30
723	356.50940920840856	29.999700579147035	30
724	357.342734224496	29.99971295040069	30
725	358.17605958422934	29.999723842204805	30
726	359.0093852465128	29.999736997588204	30
727	359.8427112742236	29.999749545901487	30
728	360.67603765049864	29.99976145762395	30
729	361.5093643576549	29.99977209843416	30
730	362.34269136038915	29.99978216268684	30
731	363.176018642686	29.9997909978234	30
732	364.0093461704033	29.9997979063474	30
733	364.84267389002406	29.99980427249595	30
734	365.6760017864823	29.999810124457706	30
735	366.509329845495	29.9998153778774	30
736	367.34265805043606	29.99982012270854	30
737	368.17598638717794	29.99982399203468	30
738	369.0093148314011	29.9998271721023	30
739	369.8426433639595	29.999829080934063	30
740	370.675971949541	29.999830100733323	30
741	371.50930056345027	29.99983043157104	30
742	372.34262918654946	29.999829026427584	30
743	373.1759577706169	29.999826292886134	30
744	374.0092862787526	29.999822960172	30
745	374.84261469431294	29.99981830501888	30
746	375.6759429805635	29.999810770720877	30
747	376.50927105752794	29.999802745412754	30
748	377.34259891156717	29.999793675827128	30
749	378.17592651367346	29.999778320095785	30
750	379.0092536892317	29.999760866926156	30
751	379.8425803799796	29.999742035857324	30
752	380.6759065476423	29.999723189529387	30
753	381.5092321917959	29.99970433329538	30
754	382.3425573121652	29.999685470872556	30
755	383.17588190857833	29.999666604726823	30
756	384.0092059809319	29.9996477363399	30
757	384.8425295291635	29.999628866641903	30
758	385.6758525532369	29.999609996188614	30
759	386.509175053131	29.999591125320045	30
760	387.3424970288343	29.999572254234195	30
761	388.1758184803408	29.9995533830353	30
762	389.00913940764735	29.999534511724807	30
763	389.8424598107508	29.999515640302718	30
764	390.6757796896481	29.999496768777785	30
765	391.5090990443364	29.999477897174927	30
766	392.34241787481346	29.999459025519048	30
767	393.17573618107787	29.999440153835057	30
768	394.00905396312885	29.999420434594178	30
769	394.8423711974231	29.999445953522173	30
770	395.67568914057654	29.999473178473767	30
771	396.5090078399786	29.999500276342246	30
772	397.34232729209924	29.999526960535206	30
773	398.1756474854474	29.99955336406871	30
774	399.0089684122271	29.99957929635032	30
775	399.84229005934793	29.99960485810288	30
776	400.6756124165175	29.999629651483406	30
777	401.508935462392	29.999653419082865	30
778	402.34225916847765	29.999676300778162	30
779	403.17558351016595	29.999698182066744	30
780	404.0089084596678	29.999719307973926	30
781	404.8422339960004	29.999739378860184	30
782	405.67556008985764	29.99975539639886	30
783	406.5088866286465	29.999763668276806	30
784	407.3422133972098	29.99976951838127	30
785	408.17554032827593	29.999767634164073	30
786	409.0088672070027	29.999765191289256	30
787	409.84219401787186	29.999711499682455	30
788	410.6755193373075	29.999657631230797	30
789	411.50884316039725	29.999603680061377	30
790	412.3421654848434	29.999549693121402	30
791	413.17548630965234	29.99949569881496	30
792	414.0088056346194	29.999441702853122	30
793	414.84212345969866	29.999387706601276	30
794	415.67543978488203	29.999333710254266	30
795	416.5087546101669	29.99927971388337	30
796	417.3420679355525	29.999537855750464	30
797	418.17538843154557	29.999675188231308	30
798	419.00871274232975	29.99977985549054	30
799	419.8420399605378	29.999866027373173	30
800	420.6753695724093	29.99993122422846	30
801	421.50870099530454	29.999978876318295	30
802	422.34203374186893	29.999993902400757	30
803	423.1753669058245	29.999999461635745	30
804	424.00870022420327	29.999999535570822	30
805	424.8420335446358	29.999998145232635	30
806	425.6753668264478	29.999993656824916	30
807	426.50869998358183	29.999986104718385	30
808	427.34203293093515	29.999958084002206	30
809	428.1753650999352	29.99988609619948	30
810	429.0086952692741	29.999814012378454	30
811	429.8420234362846	29.99974191105675	30
812	430.6753496004806	29.999669806887336	30
813	431.50867376178303	29.99959770241407	30
814	432.3419959201834	29.999525597846933	30
815	433.1753160756792	29.99945349327678	30
816	434.0086342282702	29.999506714126184	30
817	434.8419538592181	29.99955730981188	30
818	435.6752748956018	29.999607563283842	30
819	436.5085973279152	29.999657603397925	30
820	437.3419211502318	29.9997057681367	30
821	438.17524631045785	29.999740470268307	30
822	439.00857243463196	29.999773921909846	30
823	439.8418994880183	29.999798341797355	30
824	440.6752272197349	29.99981763422876	30
825	441.50855548735234	29.999832659556006	30
826	442.34188417234003	29.999845837724617	30
827	443.1752132233879	29.99985281405255	30
828	444.0085424682227	29.999857663469513	30
829	444.8418718477635	29.999860337248034	30
830	445.67520130157595	29.999859608310658	30
831	446.50853073514014	29.999853839026734	30
832	447.3418600084464	29.999803637002966	30
833	448.17518788725204	29.999748989891604	30
834	449.00851424808235	29.99969280668681	30
835	449.84183904826807	29.999636616458258	30
836	450.6751622876141	29.999580424748093	30
837	451.5084839660793	29.999524232786595	30
838	452.3418040836567	29.999468040713506	30
839	453.1751226403432	29.999411848583325	30
840	454.0084396361372	29.999441434638488	30
841	454.84175745376604	29.999470692159072	30
842	455.6750760841038	29.999500012727573	30
843	456.5083955289018	29.99952897666382	30
844	457.3417157782536	29.999556424180543	30
845	458.1750367900364	29.999583270048348	30
846	459.00835854753774	29.99960860493803	30
847	459.841681008786	29.99963361802881	30
848	460.67500416484233	29.999657568307786	30
849	461.5083279861842	29.999680298031347	30
850	462.3416524389073	29.999702147080917	30
851	463.17497749854846	29.99972293843914	30
852	464.0083031357273	29.999742712799588	30
853	464.84162932219397	29.9997612484732	30
854	465.67495602354046	29.99977709121842	30
855	466.5082831649632	29.999790473487945	30
856	467.3416106781156	29.999802582731352	30
857	468.1749385276359	29.999812394535855	30
858	469.00826664970634	29.9998207823074	30
859	469.84159500477045	29.99982659146948	30
860	470.6749235212002	29.999831606025502	30
861	471.5082521769231	29.999850965904148	30
862	472.34158137042044	29.99976178561634	30
863	473.17490808668754	29.99967258261178	30
864	474.00823232509345	29.99958337706172	30
865	474.8415540855674	29.999494171347706	30
866	475.67487336810484	29.99940496555329	30
867	476.50819017270356	29.99935058622644	30
868	477.3415054667654	29.999296169198466	30
869	478.1748192492431	29.999241738928312	30
870	479.0081315197689	29.999187305203584	30
871	479.84144227824675	29.9991328707393	30
872	480.6747515246562	29.99907843507948	30
873	481.50805925896395	29.999023996601366	30
874	482.34136548109177	30.066065389520933	30
875	483.176533964134	30.06924760217685	30
876	484.01179084197224	29.83933705613841	30
877	484.8406613157539	30.00056378065925	30
878	485.67401030966107	29.999754927706228	30
879	486.5073368354307	29.736970443619672	30
880	487.33336379219793	29.999389121455557	30
881	488.1666801566828	29.999731010029826	30
882	489.0000060180725	29.999947549319174	30
883	489.8333378944425	29.999596379049144	30
884	490.66666001608274	30.000474470750092	30
885	491.5000065291591	30.00010593668935	30
886	492.3333428051783	30.000730461200252	30
887	493.1666964291005	30.00326905607235	30
888	494.000120569547	29.96367288555866	30
889	494.8324448163681	30.000788730069527	30
890	495.66580005887	29.67726724021678	30
891	496.49016859332045	27.841267240216848	30
892	497.2635371277709	26.005267240217364	30
893	497.9859056622214	24.16926739524844	30
894	498.6572742009783	22.333267395248452	30
895	499.2776427397352	20.49726739524848	30
896	499.8470112784921	18.66126739524851	30
897	500.36537981724905	16.825267395255825	0
898	500.83274835600616	14.989267395256771	0
899	501.2491168947633	13.153267395256789	0
900	501.61448543352043	11.31726739526571	0
901	501.9288539722778	9.48126739526707	0
902	502.1922225110352	7.645267395333717	0
903	502.4045910497945	5.8096237492188845	0
904	502.56596948727275	3.973623749218884	0
905	502.67634792475104	2.1376237492193337	0
906	502.73572636222934	0.3037462132712014	0
907	502.74416375704243	-0.014963568620756684	0
908	502.7437481023585	-0.0016035475934013832	0
909	502.7437035593698	-0.0015325098249932318	0
910	502.7436609896524	0.00044460800786470133	0
911	502.7436733398749	0.0016487629978960043	0
912	502.74371913884704	0.0016950638684003166	0
913	502.7437662239545	0.0017413584561925882	0
914	502.7438145950227	0.0017876302656029792	0
915	502.7438642514189	0.0018164067509347556	0
916	502.743914707162	0.0017851126326337485	0
917	502.743964293624	0.0017538147798703866	0
918	502.7440130107012	0.0017225155013646557	0
919	502.74406085835403	0.0016912156008161575	0
920	502.74410783656515	0.0016599154539159602	0
921	502.74415394532775	0.0016286151954188913	0
922	502.7441991846387	0.0015973148253249558	0
923	502.744243554495	0.0015660143670673387	0
924	502.7442870548941	0.0015347138563293864	0
925	502.74432968583454	0.0015034105578049625	0
926	502.7443714472389	0.001441399388122672	0
927	502.7444114861108	0.0012219118713911266	0
928	502.7444454281072	0.0010024242430815295	0
929	502.7444732732251	0.0008014854939409062	0
930	502.74449553671104	0.0006005466332203775	0
931	502.74451221856197	0.0003884768683107083	0
932	502.7445230095861	0.0001391600753354234	0
933	502.7445268751437	-0.00011015688099096413	0
934	502.74452381523037	-0.00026696445598455455	0
935	502.74451639955106	-0.0004237740130029793	0
936	502.7445046280507	-0.0005805835587833534	0
937	502.74448850072963	-0.00040493044511514853	0
938	502.74447725266174	-0.0002414665337806725	0
939	502.744470545258	-9.553245146180875e-05	0
940	502.74446789157884	-2.470741702431533e-06	0
941	502.7444678229471	7.433314319411646e-05	0
942	502.7444698877566	0.00010690874209042259	0
943	502.7444728574439	0.0001384831498377677	0
944	502.74447670419806	0.00012695149557931788	0
945	502.7444802306285	9.490723450854457e-05	0
946	502.74448286694053	3.7020635717582425e-05	0
947	502.7444838952915	-2.0872911070232582e-05	0
948	502.7444833154884	-7.87683807976751e-05	0
949	502.74448112747785	-0.00013666427858578456	0
950	502.7444773312479	-0.0001945602879681079	0
951	502.7444719267954	-0.00025245637312174045	0
952	502.7444649141184	-0.0003317947740646059	0
953	502.7444556975969	-0.0004111473315371899	0
954	502.74444427683767	-0.0004905025904024334	0
955	502.7444306517657	-0.0005698580920711343	0
956	502.74441482237427	-0.0006492135829126959	0
957	502.7443967886636	-0.0004923210407488259	0
958	502.74438311307915	-0.0003528986813924455	0
959	502.744373310338	-0.00023024688788075221	0
960	502.7443669145911	-0.00013385654765122367	0
961	502.7443631963537	-5.386258970761436e-05	0
962	502.7443617001706	-3.6408844736050946e-06	0
963	502.7443615990349	2.1418737498038595e-05	0
964	502.74436219399985	2.440355865304235e-05	0
965	502.7443628718765	1.7821807787092984e-05	0
966	502.74436336692673	2.1661041263766483e-06	0
967	502.7443634270963	-1.558702474491179e-05	0
968	502.7443629941234	-3.698725289530068e-05	0
969	502.74436196669967	-5.840318624375161e-05	0
970	502.74436034438895	-7.982969251162251e-05	0
971	502.7443581268975	-0.00010126316117735167	0
972	502.7443553140319	-0.00012270105178184597	0
973	502.74435190566936	-0.00014414163723010842	0
974	502.744347901735	-0.00016558387717078893	0
975	502.74434330218287	-0.00018702708697445434	0
976	502.744338106986	-0.00020847083779590035	0
977	502.7443323161294	-0.00022991488874945552	0
978	502.7443259296047	-0.0002513591092856187	0
979	502.74431894740724	-0.0002728034414196378	0
980	502.7443113695339	-0.0002942478851515128	0
981	502.7443031959815	-0.00031569242143536394	0
982	502.74429442674756	-0.00033713702659293683	0
983	502.74428506183017	-0.00035858167746348805	0
984	502.744275101228	-0.00038002780769669665	0
985	502.74426454490003	-0.00040819835219419446	0
986	502.7442532060569	-0.00043637792762853556	0
987	502.7442410844478	-0.0004645625333378883	0
988	502.74422817993303	-0.0004927497312516721	0
989	502.7442144924405	-0.0005209382630717113	0
990	502.7442000219332	-0.0005491274029477461	0
991	502.74418476839423	-0.0005773167685041153	0
992	502.74416873181735	-0.0006055062139324385	0
993	502.7441519122003	-0.0006336956799350491	0
994	502.7441343095426	-0.0006618851301912654	0
995	502.7441159238445	-0.0006900744285920835	0
996	502.7440967551104	-0.0007182515230926161	0
997	502.7440768036792	-0.0005538369705810925	0
998	502.74406141931894	-0.0003894259346211787	0
999	502.74405060193186	-0.0002490884417753708	0
1000	502.74404368280847	-0.00013446363349996546	0
1001	502.74403994770756	-4.012196267995258e-05	0
1002	502.7440388332086	1.7556950844070414e-05	0
1003	502.74403932090166	4.430462056839837e-05	0
1004	502.74404055158556	5.062438680632111e-05	0
1005	502.7440419578185	3.336295032706441e-05	0
1006	502.74404288456714	1.607941063958399e-05	0
1007	502.7440433312174	-1.2202456334125783e-06	0
1008	502.7440432973217	-1.8531729984291282e-05	0
1009	502.74404278255145	-3.585176327149383e-05	0
1010	502.74404178666913	-5.317784514497823e-05	0
1011	502.7440403095068	-7.050810770534929e-05	0
1012	502.74403835094824	-8.784119320871971e-05	0
1013	502.7440359109151	-0.00010517618270761638	0
1014	502.7440329893545	-0.0001225124248943815	0
1015	502.7440295862316	-0.0001398494795676147	0
1016	502.7440257015238	-0.00015718704846157393	0
1017	502.7440213352169	-0.0001745249474104715	0
1018	502.74401648730174	-0.00019186306288884844	0
1019	502.7440111577722	-0.00020920132830663625	0
1020	502.7440053466242	-0.0002265397053226897	0
1021	502.7439990538546	-0.0002438781939370088	0
1022	502.7439922794604	-0.0002612167941495885	0
1023	502.7439850234383	-0.0002785554993654143	0
1024	502.74397728578555	-0.00029589429189831373	0
1025	502.7439690664997	-0.00031323315406218407	0
1026	502.74396036557874	-0.0003305722017675566	0
1027	502.7439511830176	-0.00047146927727356345	0
1028	502.74393808664877	-0.000612366412977397	0
1029	502.74392107647066	-0.00046046198073012185	0
1030	502.7439082858601	-0.00037014270903136304	0
1031	502.74389800411814	-0.0002886655056051324	0
1032	502.7438899856319	-0.0002270216845770423	0
1033	502.743883679474	-0.00017315319399379968	0
1034	502.74387886966304	-0.00012272100215161727	0
1035	502.7438754607463	-7.770496065730932e-05	0
1036	502.7438733022752	-4.111037821470705e-05	0
1037	502.7438721603202	-1.3317603301268812e-05	0
1038	502.7438717903868	3.5363801629201695e-06	0
1039	502.74387188861954	4.405182628210477e-06	0
1040	502.74387201098574	-1.561141567748517e-06	0
1041	502.7438719676207	-9.718626045849236e-06	0
1042	502.74387169765885	-2.0316283209054166e-05	0
1043	502.74387113331767	-3.1294556424604724e-05	0
1044	502.74387026402445	-4.338026108839428e-05	0
1045	502.7438690590172	-5.548371149066751e-05	0
1046	502.743867517803	-6.760145568198313e-05	0
1047	502.7438656399848	-7.973061799956322e-05	0
1048	502.7438634252454	-9.186886033686944e-05	0
1049	502.7438608733326	-0.00010401424526400523	0
1050	502.743857984048	-0.0001161651824651166	0
1051	502.7438547572374	-0.00012832039504719224	0
1052	502.74385119278196	-0.0001404788937938883	0
1053	502.74384729059045	-0.0001526399087449642	0
1054	502.743843050593	-0.00016480287116020503	0
1055	502.7438384727355	-0.0001769673189475412	0
1056	502.74383355697665	-0.00018913288241297727	0
1057	502.74382830328545	-0.0002012992759731263	0
1058	502.7438227116389	-0.00021346627981771833	0
1059	502.74381678202	-0.0002256337256900098	0
1060	502.7438105144165	-0.00023780149958142814	0
1061	502.7438039088193	-0.00024996951333278335	0
1062	502.7437969652217	-0.0002621377061073399	0
1063	502.74378968361873	-0.00027430603634001627	0
1064	502.7437820640066	-0.0002864744781714729	0
1065	502.7437741063822	-0.0002986430316017097	0
1066	502.74376581074245	-0.00031081169663072677	0
1067	502.7437571770842	-0.00032298047325852406	0
1068	502.7437482054044	-0.00033514935363486106	0
1069	502.7437388957002	-0.00034731832534671224	0
1070	502.74372924796893	-0.0003594873759810619	0
1071	502.74371926220846	-0.0003716564931249245	0
1072	502.743708938417	-0.00038382566436535935	0
1073	502.74369827659297	-0.0003959949113643136	0
1074	502.7436872767343	-0.0004081665543663638	0
1075	502.74367593877446	-0.0004223981352969126	0
1076	502.7436642054929	-0.0004473653984612642	0
1077	502.7436517786763	-0.00047205357744291206	0
1078	502.7436386660769	-0.0004967586362734036	0
1079	502.7436248672259	-0.0005214745645507526	0
1080	502.7436103818213	-0.000546197298935914	0
1081	502.74359520967414	-0.0005709241558073278	0
1082	502.7435793506698	-0.0005956534090991436	0
1083	502.74356280474177	-0.0006203840182439343	0
1084	502.7435455718524	-0.0006451153407120455	0
1085	502.7435276519818	-0.0006698469616955141	0
1086	502.74350904512175	-0.0006945787069344936	0
1087	502.7434897512688	-0.0007193104966984568	0
1088	502.74346977042165	-0.00074404229468212	0
1089	502.74344910258014	-0.00076877407562403	0
1090	502.7434277477447	-0.0007935057734390547	0
1091	502.74340570591767	-0.0008182351882864545	0
1092	502.7433829771624	-0.0006904314209644072	0
1093	502.74336379851184	-0.000571642184353778	0
1094	502.74334791956227	-0.0004637643250186321	0
1095	502.7433350372199	-0.000369346559682486	0
1096	502.7433247775932	-0.00029020733847165826	0
1097	502.7433167162783	-0.00022087662014533128	0
1098	502.7433105808166	-0.0001627796041452575	0
1099	502.74330605916094	-0.00012190341540613237	0
1100	502.74330267295494	-8.571285199608946e-05	0
1101	502.74330029204236	-5.0039416150171824e-05	0
1102	502.7432989020586	-2.4310172844706154e-05	0
1103	502.743298226776	-4.409440375360503e-06	0
1104	502.74329810429157	-4.5456236167162524e-07	0
1105	502.7432980916648	-1.1523871257448325e-06	0
1106	502.7432980596541	-3.3373381625786365e-06	0
1107	502.74329796695025	-7.314543507921042e-06	0
1108	502.7432977637685	-1.3212867394116975e-05	0
1109	502.7432973967444	-2.1258280894239863e-05	0
1110	502.74329680623663	-2.9325062133685683e-05	0
1111	502.74329599165156	-3.7410437426093844e-05	0
1112	502.74329495247275	-4.5511930160857746e-05	0
1113	502.7432936882525	-5.3627335986825784e-05	0
1114	502.74329219860425	-6.17547226456796e-05	0
1115	502.74329048319527	-6.989241358073573e-05	0
1116	502.74328854173933	-7.803892802286683e-05	0
1117	502.74328637399134	-8.619296383799235e-05	0
1118	502.74328397974233	-9.43533763920148e-05	0
1119	502.7432813588152	-0.0001025191626034263	0
1120	502.7432785110607	-0.00011068944840843553	0
1121	502.74327543635377	-0.00011886346082214638	0
1122	502.743272134591	-0.00012704054629670303	0
1123	502.7432686056869	-0.0001352201807454414	0
1124	502.7432648495708	-0.00014340194813624771	0
1125	502.74326086618333	-0.00015158548805216575	0
1126	502.7432566554753	-0.00015977049006783505	0
1127	502.74325221740617	-0.0001679566869903928	0
1128	502.74324755194266	-0.0001761438544542029	0
1129	502.7432426590578	-0.0001843318169101551	0
1130	502.74323753872955	-0.00019252042963648484	0
1131	502.7432321909398	-0.00020070957050251158	0
1132	502.74322661567396	-0.00020889914075343096	0
1133	502.7432208129201	-0.0002170890649991738	0
1134	502.74321478266825	-0.00022527927911526437	0
1135	502.7432085249105	-0.00023346972949050718	0
1136	502.7432020396402	-0.0002416603753569432	0
1137	502.743195326852	-0.0002498511838214742	0
1138	502.74318838654136	-0.00025804213037187795	0
1139	502.7431812187044	-0.0002662331946499044	0
1140	502.7431738233379	-0.0002744243705271057	0
1141	502.7431662004387	-0.00028261565800348693	0
1142	502.74315835000374	-0.00029080705707904805	0
1143	502.74315027202994	-0.000298998567753784	0
1144	502.74314196651414	-0.00030719019002769496	0
1145	502.7431334334533	-0.00031538192390078573	0
1146	502.7431246728443	-0.0003235737626985255	0
1147	502.74311568468426	-0.00033176569806453866	0
1148	502.74310646897044	-0.0003399577216424096	0
1149	502.74309702570037	-0.0003481498250757228	0
1150	502.7430873548719	-0.00035634200000804277	0
1151	502.743077456483	-0.0003645342380829439	0
1152	502.7430673305319	-0.00037272655923697355	0
1153	502.7430569770164	-0.00038091920090688706	0
1154	502.7430463959275	-0.0003891160605719687	0
1155	502.74303558714803	-0.0005442079941570596	0
1156	502.7430204702593	-0.0006993062663125291	0
1157	502.74300104508524	-0.0008544045548681049	0
1158	502.7429773116254	-0.0006730715473149904	0
1159	502.7429586151935	-0.000488827547302839	0
1160	502.74294503665055	-0.0003046051369239087	0
1161	502.74293657539675	-0.00015735695879298887	0
1162	502.7429322043701	-6.896101431867453e-05	0
1163	502.7429302887864	-2.824425053770431e-05	0
1164	502.74292950422387	-1.1815090058745275e-05	0
1165	502.7429291760269	-1.322270595721446e-06	0
1166	502.7429291392972	3.6031328773707815e-06	0
1167	502.74292923938424	2.4193317535933086e-06	0
1168	502.7429293065879	1.0551369671450622e-07	0
1169	502.74292930951884	-2.3078695718146282e-06	0
1170	502.74292924541135	-4.817596517080262e-06	0
1171	502.7429291115892	-7.420492254736969e-06	0
1172	502.7429289054644	-1.0113440472926186e-05	0
1173	502.74292862453547	-1.2893387256976766e-05	0
1174	502.74292826638583	-1.5757342906691298e-05	0
1175	502.74292782868184	-1.870238643056112e-05	0
1176	502.74292730917114	-2.172566956031498e-05	0
1177	502.7429267056803	-2.4824420305011103e-05	0
1178	502.7429260161131	-2.7995946065440884e-05	0
1179	502.7429252384479	-3.123763633099165e-05	0
1180	502.7429243707358	-3.454696498216982e-05	0
1181	502.7429234110979	-3.792149222274034e-05	0
1182	502.7429223577231	-4.135886616610275e-05	0
1183	502.7429212088657	-4.4856824100753884e-05	0
1184	502.7429199628428	-4.841319345999219e-05	0
1185	502.74291861803187	-5.2025892520958586e-05	0
1186	502.7429171728682	-5.5660117701431886e-05	0
1187	502.7429156267538	-5.931448114152506e-05	0
1188	502.74291397912936	-6.298769039680664e-05	0
1189	502.7429122294713	-6.667851933626991e-05	0
1190	502.74291037729023	-7.038580569737864e-05	0
1191	502.74290842212895	-7.410844868371382e-05	0
1192	502.7429063635609	-7.784540660735953e-05	0
1193	502.7429042011885	-8.15956945776817e-05	0
1194	502.7429019346414	-8.535838223796867e-05	0
1195	502.74289956357524	-8.913260768812916e-05	0
1196	502.74289708766946	-9.291758749970105e-05	0
1197	502.74289450662536	-9.671257855674055e-05	0
1198	502.74289182016486	-0.00010051687842151971	0
1199	502.74288902802937	-0.00010432982450498986	0
